fare_amount,fare_class,passenger_count,distance_in_kms,Weekday_name,Hour,Month_Day
6.1,0,1,1.88,2,18,11
4.5,0,2,0.68,7,12,16
8.5,0,1,2.31,3,14,20
34.27,1,2,12.73,6,16,22
16.9,1,1,7.0,5,20,17
9.3,0,1,2.9,3,9,20
7.3,0,1,1.89,4,15,14
26.5,1,1,11.31,4,15,14
8.1,0,2,2.83,7,8,23
11.3,1,4,3.78,2,5,18
4.9,0,1,1.19,6,23,22
4.9,0,1,1.17,6,14,15
3.3,0,2,0.42,7,5,23
49.57,1,4,24.75,6,23,22
6.9,0,1,1.96,5,0,24
10.9,1,2,4.96,5,8,17
8.5,0,1,2.86,6,20,22
4.5,0,1,0.94,3,8,13
14.27,1,1,3.93,4,21,21
12.9,1,2,0.4,2,1,18
4.5,0,5,0.67,6,0,22
6.1,0,1,2.7,6,20,22
4.9,0,1,1.16,6,18,22
6.9,0,1,2.56,4,14,21
3.7,0,2,0.71,1,15,19
13.3,1,2,4.49,5,19,24
15.3,1,1,7.01,4,0,21
4.1,0,1,0.92,3,11,20
5.7,0,1,1.93,2,13,11
14.9,1,1,2.13,3,15,13
6.1,0,2,1.82,1,13,19
8.1,0,1,4.58,5,9,24
16.1,1,1,8.32,5,5,17
6.5,0,1,1.81,4,6,21
31.07,1,2,9.79,1,11,19
10.1,1,2,0.72,6,18,22
5.3,0,1,1.42,5,23,17
11.7,1,1,4.8,3,8,13
4.1,0,1,0.54,4,8,14
8.9,0,1,2.2,4,11,21
5.3,0,1,1.12,1,7,12
4.9,0,1,0.82,4,12,21
4.5,0,1,0.8,2,19,18
18.5,1,1,7.74,4,23,14
32.27,1,1,10.33,2,16,18
10.1,1,1,3.49,5,10,17
6.5,0,1,2.5,6,14,15
12.5,1,1,5.88,2,19,11
49.57,1,4,22.38,6,20,15
4.9,0,1,1.43,7,15,23
7.3,0,2,3.38,5,3,24
8.9,0,1,2.11,2,18,18
8.1,0,1,2.21,7,19,23
10.5,1,5,2.76,6,15,22
20.5,1,1,13.31,5,6,17
18.1,1,3,7.01,7,23,16
4.5,0,1,1.03,5,11,17
4.1,0,2,0.7,6,19,22
3.7,0,1,0.81,6,0,22
5.7,0,4,1.02,4,13,21
4.5,0,1,1.12,1,3,19
6.9,0,1,2.78,7,23,16
7.7,0,1,2.85,1,14,12
29.07,1,1,8.52,5,14,17
8.5,0,1,3.05,6,7,15
14.1,1,1,5.82,5,21,24
19.7,1,2,5.62,7,21,23
2.9,0,1,0.46,4,12,14
14.5,1,1,8.31,5,8,24
18.1,1,1,9.09,2,22,18
12.9,1,1,5.8,7,4,16
4.5,0,1,1.05,1,6,19
6.9,0,1,1.19,3,18,13
26.5,1,1,9.55,3,13,20
25.47,1,1,8.31,4,15,21
6.9,0,1,2.01,6,8,22
5.7,0,1,1.31,1,9,12
11.3,1,1,4.08,1,21,19
14.1,1,3,5.59,4,10,21
12.1,1,1,4.47,2,7,11
6.9,0,1,2.42,2,1,18
8.1,0,1,3.23,3,10,13
8.5,0,1,2.78,2,1,25
11.3,1,1,4.29,2,17,18
9.7,0,1,3.81,7,19,23
9.7,0,1,4.65,7,22,16
4.5,0,1,1.12,7,14,16
5.3,0,1,1.55,2,21,11
17.7,1,1,7.29,3,18,20
10.1,1,1,2.63,1,17,19
13.3,1,1,4.91,6,18,22
4.1,0,1,0.57,7,15,16
5.3,0,1,1.47,4,12,14
8.9,0,2,3.45,4,19,21
12.9,1,2,4.99,6,22,15
5.3,0,2,1.83,3,20,13
24.1,1,2,12.15,7,2,23
18.9,1,2,7.71,5,22,24
10.1,1,1,4.52,1,21,19
6.9,0,1,2.09,6,11,22
11.3,1,2,3.13,6,19,15
6.5,0,1,1.7,5,12,17
6.9,0,1,1.49,1,13,12
14.9,1,5,6.18,1,15,12
7.3,0,1,1.78,6,6,22
22.9,1,1,9.68,3,0,20
11.7,1,1,2.66,7,19,16
4.1,0,1,1.21,1,21,12
6.5,0,1,1.75,3,10,13
4.9,0,3,1.19,5,1,17
3.7,0,1,0.45,1,10,19
16.1,1,1,5.23,6,21,22
4.9,0,2,1.19,6,14,15
11.7,1,1,2.52,4,20,21
8.1,0,1,4.2,4,21,14
8.5,0,1,2.4,6,10,15
7.7,0,1,2.78,5,23,24
4.9,0,1,1.74,1,20,19
6.1,0,2,2.05,1,17,19
4.5,0,1,1.3,2,7,18
30.5,1,1,13.93,2,13,11
17.3,1,5,8.0,3,0,13
6.9,0,1,1.94,3,19,13
8.9,0,1,4.89,3,12,20
6.5,0,1,1.21,3,17,20
27.39,1,1,16.23,5,2,17
6.5,0,2,5.42,3,12,13
8.5,0,2,3.21,5,12,17
11.7,1,1,4.41,1,18,12
14.1,1,1,5.37,1,14,12
6.5,0,1,1.53,1,14,19
4.9,0,1,1.11,7,21,16
8.9,0,2,2.37,2,11,18
6.5,0,2,2.62,2,18,18
22.5,1,1,8.67,5,1,17
5.3,0,1,0.67,4,15,21
25.87,1,1,9.67,6,20,15
5.3,0,1,0.73,4,10,21
6.9,0,1,1.79,3,11,20
14.1,1,3,8.35,1,22,19
6.9,0,1,2.4,1,18,19
8.5,0,1,2.59,2,23,18
4.1,0,1,0.99,7,16,23
4.5,0,2,1.47,1,6,19
10.9,1,1,3.98,4,22,14
13.7,1,1,7.01,7,12,23
4.5,0,1,0.72,6,8,15
10.5,1,3,6.65,1,20,19
8.9,0,1,4.46,1,13,12
4.9,0,1,0.75,7,8,16
22.9,1,1,10.93,7,7,23
28.67,1,1,9.82,2,19,11
12.9,1,1,2.7,5,7,17
3.7,0,2,0.66,5,18,17
6.1,0,2,2.44,5,1,17
10.1,1,1,2.71,6,9,22
10.9,1,1,3.66,2,7,11
24.27,1,1,7.41,5,16,17
7.3,0,1,1.94,6,23,22
3.3,0,1,0.61,3,0,13
7.7,0,1,3.43,1,16,12
29.87,1,1,11.47,3,14,20
11.3,1,1,5.57,5,6,24
4.1,0,1,0.08,2,12,18
4.5,0,1,1.27,5,1,17
10.5,1,1,3.81,6,19,15
6.9,0,1,1.01,6,15,22
6.1,0,1,0.88,4,20,14
8.9,0,1,3.52,3,19,13
4.1,0,1,1.19,3,5,20
14.9,1,2,5.34,6,2,22
3.7,0,1,0.32,6,12,15
7.7,0,1,1.47,5,13,24
3.3,0,2,0.33,7,11,16
8.1,0,1,1.96,6,13,22
35.3,1,4,16.87,3,18,13
4.9,0,1,1.43,7,13,16
9.7,0,3,1.69,1,20,19
20.5,1,1,9.22,4,1,14
18.5,1,2,10.05,7,19,16
6.1,0,2,1.06,6,11,15
5.3,0,1,1.36,7,3,16
4.1,0,1,0.73,3,7,20
10.5,1,5,3.59,2,18,11
4.1,0,2,0.91,5,18,17
18.5,1,1,9.04,7,8,16
3.3,0,2,0.21,7,16,23
12.5,1,1,4.91,2,15,11
6.1,0,2,2.6,5,10,24
7.7,0,1,2.75,5,22,24
7.7,0,1,2.44,4,11,21
5.3,0,1,1.17,4,8,21
6.9,0,1,2.11,2,20,11
4.9,0,1,1.0,5,23,24
10.1,1,1,3.52,1,12,12
10.5,1,1,3.12,1,10,19
13.7,1,1,3.75,4,15,21
4.9,0,1,0.93,5,0,17
12.9,1,1,3.51,5,22,17
12.5,1,5,5.21,5,18,24
49.57,1,3,19.6,6,19,15
8.1,0,1,3.3,1,23,12
10.1,1,1,4.61,5,18,17
7.3,0,1,4.49,3,15,13
49.57,1,1,17.88,4,16,14
5.3,0,1,1.32,6,8,15
4.9,0,1,0.96,5,23,24
16.1,1,1,6.5,3,22,13
18.1,1,1,6.89,7,11,23
30.5,1,1,17.61,7,6,23
4.1,0,1,0.9,1,8,19
13.3,1,2,5.44,7,20,16
12.1,1,1,3.36,6,13,22
5.7,0,1,1.21,7,14,23
14.1,1,2,4.96,5,20,24
4.5,0,1,0.63,4,19,21
48.5,1,2,21.6,6,19,22
4.1,0,1,1.03,4,19,21
13.3,1,2,6.4,5,1,17
4.5,0,1,1.06,3,16,20
4.9,0,2,8.33,5,1,24
5.3,0,1,1.34,1,13,12
8.1,0,1,3.14,7,14,16
16.5,1,1,7.31,6,20,15
18.9,1,1,8.9,5,0,17
8.5,0,1,3.97,7,19,16
6.9,0,1,1.82,7,2,23
3.3,0,1,0.75,6,18,22
14.5,1,1,6.83,4,18,14
24.1,1,1,13.65,4,3,14
12.9,1,1,4.97,3,22,20
6.1,0,2,2.53,6,22,22
14.5,1,1,7.04,5,21,24
4.5,0,1,1.25,4,13,21
5.7,0,1,1.64,4,7,14
3.3,0,1,0.71,1,17,19
8.1,0,1,1.13,2,12,11
4.9,0,2,1.08,5,6,24
10.9,1,1,0.24,1,7,19
12.5,1,1,4.54,6,6,15
7.3,0,1,2.46,1,10,19
7.3,0,1,0.62,1,18,19
6.1,0,2,1.5,7,9,23
17.7,1,1,8.07,6,22,15
8.9,0,1,3.93,6,23,22
14.5,1,2,3.75,3,2,20
13.3,1,3,4.69,5,2,24
11.3,1,2,1.78,4,16,21
4.5,0,1,1.87,4,5,21
4.9,0,1,1.51,4,6,21
6.5,0,1,2.82,3,6,20
10.9,1,1,3.44,6,19,15
12.5,1,1,3.56,1,10,12
5.7,0,1,1.2,2,0,18
6.9,0,1,2.69,3,13,20
8.9,0,5,3.86,7,5,16
12.1,1,1,4.03,6,20,15
4.9,0,1,1.19,6,8,15
4.9,0,1,1.0,7,9,16
6.5,0,1,2.04,6,3,22
8.5,0,1,2.31,1,7,19
6.9,0,1,3.31,2,17,18
12.5,1,3,3.03,5,21,24
20.5,1,5,5.99,6,12,15
8.1,0,1,4.18,1,8,12
8.5,0,1,2.69,3,15,20
10.1,1,2,5.64,2,16,18
5.3,0,1,2.09,3,8,13
4.5,0,1,0.87,1,17,12
29.87,1,3,9.66,7,6,23
6.5,0,1,2.04,6,15,22
2.5,0,1,0.06,2,6,11
3.7,0,1,0.59,5,22,24
8.9,0,1,2.05,1,11,19
15.3,1,1,5.99,6,3,22
29.07,1,1,9.88,4,11,14
16.9,1,1,7.02,6,2,22
17.7,1,1,9.33,2,23,11
4.9,0,1,0.95,5,9,17
10.5,1,1,3.3,4,8,14
10.5,1,1,4.33,4,17,14
4.9,0,1,0.58,1,11,12
12.9,1,1,5.0,6,10,22
10.5,1,1,2.08,5,11,24
5.7,0,1,1.5,6,20,22
9.3,0,1,3.59,7,6,23
5.7,0,1,1.12,4,12,14
6.5,0,1,0.82,4,17,14
6.9,0,1,2.17,6,3,15
7.3,0,1,2.36,3,12,20
7.7,0,1,1.73,3,9,20
4.9,0,1,0.96,1,21,12
17.3,1,1,8.94,7,0,16
10.1,1,1,2.09,5,17,24
4.5,0,1,0.89,7,9,23
8.9,0,3,2.4,5,13,24
4.5,0,1,1.0,4,11,14
11.7,1,1,4.69,5,16,17
4.9,0,1,4.44,3,8,13
9.3,0,1,2.67,5,0,24
29.7,1,1,11.68,2,11,18
4.5,0,2,1.37,2,10,11
12.1,1,1,3.71,3,17,20
11.3,1,2,2.46,5,18,17
6.9,0,1,1.34,4,18,14
12.5,1,1,3.63,1,13,12
5.3,0,2,1.05,6,23,15
5.7,0,1,2.16,5,18,24
3.7,0,1,0.52,6,22,15
3.3,0,1,0.61,5,0,17
49.57,1,3,20.9,6,11,22
9.3,0,2,4.05,6,14,15
4.5,0,1,0.82,7,18,16
4.9,0,1,1.36,2,2,25
8.1,0,1,2.46,4,7,14
3.7,0,1,0.65,7,8,23
13.3,1,1,2.93,6,10,15
4.1,0,1,0.87,1,18,19
14.1,1,2,4.61,1,9,19
3.7,0,5,0.92,2,9,18
5.7,0,1,1.73,5,12,24
6.1,0,1,1.22,6,13,15
6.1,0,1,0.88,6,9,15
6.9,0,1,3.35,1,7,12
12.1,1,2,0.31,7,16,23
9.7,0,1,3.41,7,12,23
3.7,0,1,0.45,1,12,19
6.5,0,1,1.35,6,12,15
13.7,1,1,4.48,3,20,13
8.1,0,2,3.46,6,7,22
11.3,1,1,3.76,5,19,17
4.5,0,1,0.72,4,9,14
8.9,0,1,2.44,6,17,15
3.7,0,1,1.01,7,6,23
12.9,1,2,4.61,2,3,18
7.7,0,1,2.18,7,16,16
12.5,1,1,1.75,5,14,24
4.1,0,1,0.76,6,0,15
10.9,1,1,4.68,5,23,24
3.7,0,1,0.93,3,20,13
8.1,0,1,3.0,3,23,20
5.3,0,3,1.32,5,4,24
7.3,0,1,1.45,4,12,21
5.7,0,1,1.08,3,10,20
5.7,0,2,1.57,1,9,19
15.3,1,1,7.46,6,23,15
16.5,1,1,5.41,7,8,16
4.9,0,1,1.07,7,17,23
49.57,1,1,7.35,1,0,12
5.3,0,2,1.08,7,18,16
4.5,0,1,0.68,5,12,24
9.3,0,2,4.02,2,15,11
11.7,1,1,3.61,5,13,24
7.7,0,1,2.12,4,9,14
10.5,1,1,5.12,2,6,18
6.9,0,3,2.57,7,11,23
7.7,0,1,1.95,4,16,14
12.1,1,1,5.22,7,7,23
7.3,0,1,1.76,7,10,16
7.7,0,1,2.9,5,14,17
5.7,0,1,1.18,7,23,23
9.7,0,1,2.65,2,14,18
12.9,1,1,2.85,5,15,24
4.5,0,2,1.08,2,20,18
18.1,1,2,8.82,7,12,16
10.5,1,1,1.64,4,17,21
6.5,0,1,1.22,3,10,13
7.7,0,1,1.79,7,16,23
16.1,1,1,7.59,6,8,15
10.5,1,1,2.56,1,13,12
7.7,0,1,1.84,4,22,21
17.7,1,1,1.23,4,7,21
7.7,0,2,1.93,4,0,21
12.5,1,2,3.57,2,0,25
6.9,0,4,1.09,2,13,18
9.3,0,1,3.32,3,17,20
17.7,1,1,6.98,4,19,21
7.3,0,1,2.68,4,9,21
4.9,0,2,0.48,2,1,25
7.7,0,1,2.06,5,17,24
5.7,0,1,1.61,1,6,12
16.5,1,1,4.0,7,8,23
4.9,0,1,1.12,7,6,23
12.9,1,1,5.82,5,5,24
6.1,0,1,1.41,3,12,20
3.7,0,1,0.83,3,2,13
22.1,1,1,8.59,7,18,16
26.67,1,2,8.75,4,22,14
4.9,0,2,0.91,4,12,21
5.3,0,1,1.29,5,6,17
8.1,0,1,1.39,7,22,16
10.5,1,1,5.38,6,0,22
10.9,1,1,1.83,2,14,11
5.3,0,1,1.34,4,12,21
3.3,0,2,0.58,5,5,24
10.1,1,1,2.78,4,13,14
5.3,0,3,0.94,6,3,22
5.3,0,1,1.29,3,22,20
7.7,0,1,2.5,3,8,20
7.3,0,1,1.38,2,14,18
16.5,1,1,5.75,6,10,15
6.5,0,2,1.93,7,21,16
10.9,1,2,4.0,1,23,12
30.9,1,2,13.26,6,23,15
9.7,0,1,3.69,3,20,20
6.5,0,2,1.95,4,2,14
7.3,0,3,3.0,5,11,17
8.5,0,1,2.57,2,16,11
20.9,1,1,7.78,5,2,24
9.3,0,2,3.78,2,19,18
10.5,1,1,4.95,3,16,20
8.5,0,1,1.55,1,13,12
11.3,1,1,1.83,7,0,16
6.5,0,2,2.27,6,14,22
7.7,0,1,1.69,4,13,14
30.5,1,2,10.13,5,10,24
6.1,0,1,1.51,1,9,19
10.5,1,1,3.78,3,12,20
5.3,0,1,1.38,5,11,17
7.3,0,2,1.96,6,17,15
7.7,0,1,2.09,5,15,24
5.3,0,1,1.71,5,23,17
6.9,0,1,2.31,2,18,11
7.3,0,1,1.91,3,13,20
15.7,1,1,4.07,2,13,11
4.9,0,1,1.06,4,21,21
7.7,0,1,2.15,5,20,17
9.7,0,1,2.51,6,9,22
15.7,1,1,6.59,7,7,16
4.9,0,1,1.05,5,12,17
14.1,1,1,6.25,7,0,23
6.1,0,1,1.32,7,18,16
10.1,1,2,2.47,2,1,25
28.1,1,1,10.43,5,10,24
10.9,1,1,4.22,7,17,23
8.1,0,2,3.82,2,13,11
5.3,0,2,2.17,5,16,17
7.3,0,1,3.3,6,6,22
4.5,0,1,1.15,7,14,16
16.9,1,2,6.49,6,18,22
6.5,0,1,1.65,3,9,13
9.3,0,1,2.87,6,17,22
6.1,0,1,1.39,5,14,24
9.3,0,1,2.12,7,9,23
13.3,1,1,4.87,1,18,12
15.7,1,1,5.27,6,12,22
4.9,0,1,0.71,3,0,13
16.5,1,1,4.25,3,2,20
9.7,0,1,3.74,5,19,17
4.9,0,1,1.11,2,22,11
5.7,0,1,0.86,3,21,20
7.7,0,1,1.89,1,6,12
11.7,1,1,2.33,4,17,14
19.3,1,3,6.97,7,19,23
13.3,1,1,5.43,4,20,21
6.1,0,1,1.79,4,7,21
12.1,1,1,0.98,4,9,14
12.1,1,1,3.47,7,21,16
11.3,1,1,2.57,4,18,14
6.1,0,1,1.33,7,12,23
3.7,0,1,0.92,5,8,17
3.3,0,1,0.42,6,17,22
22.5,1,1,11.48,2,5,11
7.3,0,1,1.79,2,21,18
7.3,0,1,3.78,2,13,11
2.9,0,1,0.17,3,18,20
3.3,0,1,0.49,6,19,15
20.1,1,2,9.47,2,2,25
12.9,1,1,1.14,2,17,11
14.5,1,1,6.07,3,15,20
5.3,0,1,1.69,4,14,14
5.3,0,1,1.33,6,9,22
12.1,1,1,1.8,7,14,23
4.1,0,1,0.72,4,8,14
45.0,1,1,5.92,7,17,16
4.5,0,1,0.9,5,15,24
4.5,0,1,0.77,7,9,23
5.3,0,1,0.62,1,13,12
10.1,1,2,2.58,1,13,12
13.7,1,1,5.15,7,18,23
4.9,0,1,0.94,6,21,15
9.3,0,1,3.94,5,5,24
41.87,1,1,9.08,2,18,11
11.7,1,1,3.43,6,14,15
12.9,1,1,6.29,3,23,20
4.1,0,2,1.01,5,0,24
9.3,0,1,2.38,2,17,18
8.1,0,1,3.32,2,19,11
7.3,0,5,2.58,5,14,17
8.1,0,1,2.22,4,16,14
5.3,0,1,1.62,6,21,15
7.7,0,2,1.75,4,19,21
4.9,0,1,1.03,6,17,15
10.9,1,1,4.46,1,20,19
9.7,0,2,3.71,3,14,20
5.7,0,1,0.96,2,13,18
6.5,0,2,1.14,4,16,21
14.1,1,1,5.14,4,15,21
7.3,0,1,1.55,3,21,13
12.1,1,1,6.66,6,22,22
8.5,0,1,3.02,2,3,25
6.1,0,1,0.77,7,9,16
6.9,0,3,2.63,6,21,15
4.5,0,1,1.19,4,22,14
7.7,0,2,2.89,1,11,12
25.87,1,1,6.33,1,19,12
4.5,0,1,1.43,3,16,13
12.1,1,1,6.36,2,4,11
4.1,0,1,1.06,2,22,11
22.1,1,3,10.25,2,23,11
6.9,0,1,1.91,3,16,20
3.7,0,1,0.4,5,9,17
8.1,0,1,2.81,1,21,19
2.9,0,2,0.17,5,7,17
17.3,1,1,8.16,5,20,17
18.9,1,1,5.86,4,18,14
12.9,1,1,5.69,4,8,14
2.9,0,2,0.19,2,14,18
13.3,1,1,6.41,3,6,13
5.7,0,1,1.23,4,19,21
5.3,0,2,1.31,2,14,18
31.5,1,1,3.59,6,15,15
4.1,0,1,0.69,5,11,24
5.7,0,1,1.8,2,14,18
4.9,0,1,1.03,6,23,22
7.7,0,1,3.17,5,18,17
4.5,0,1,0.67,3,11,20
11.3,1,2,2.55,1,7,12
18.9,1,1,7.94,7,1,16
10.5,1,1,2.5,7,0,16
14.1,1,1,4.94,5,23,17
11.7,1,1,3.57,5,16,17
4.1,0,3,0.71,6,7,22
5.3,0,1,1.49,6,6,22
30.27,1,2,15.39,7,0,23
6.1,0,1,0.5,1,13,12
10.1,1,1,5.09,3,21,20
5.3,0,1,1.11,6,10,15
7.7,0,1,2.5,6,10,22
5.7,0,1,0.66,3,15,20
7.7,0,1,2.61,7,23,23
6.1,0,1,2.14,3,0,13
9.7,0,1,3.61,3,0,20
6.5,0,1,2.04,3,22,20
4.9,0,1,1.03,5,18,17
4.5,0,1,0.94,5,0,24
6.1,0,2,1.41,5,17,24
7.7,0,1,2.63,5,20,24
11.3,1,2,2.52,6,11,15
5.7,0,1,1.44,7,9,16
13.7,1,1,4.4,4,9,14
6.5,0,1,2.2,4,21,21
14.1,1,1,7.02,4,17,14
11.7,1,1,3.66,3,9,20
11.7,1,1,4.6,7,0,23
6.5,0,2,2.41,3,2,20
5.3,0,1,0.82,5,21,24
6.1,0,1,1.56,7,10,23
4.9,0,1,1.85,2,10,18
6.5,0,1,1.61,4,20,14
8.9,0,1,1.82,7,19,23
5.3,0,2,1.11,6,19,22
5.3,0,2,1.69,5,18,17
14.5,1,1,6.68,6,9,15
6.1,0,1,1.91,1,23,19
5.7,0,2,0.79,3,19,13
14.9,1,1,5.82,6,2,22
10.1,1,1,3.5,4,14,14
6.1,0,1,1.54,1,19,12
4.9,0,1,0.98,7,7,16
12.1,1,1,4.39,7,2,16
4.5,0,1,1.15,2,16,18
10.9,1,2,3.55,5,16,17
8.1,0,1,1.47,6,7,15
11.7,1,5,4.12,7,3,16
25.3,1,1,12.91,4,20,14
6.5,0,2,2.22,5,1,24
5.7,0,2,1.63,5,19,17
6.1,0,1,1.3,2,16,18
6.1,0,1,1.47,4,17,21
5.7,0,1,1.42,2,2,18
7.7,0,1,2.63,1,7,12
4.1,0,1,0.96,3,17,13
12.9,1,2,4.41,5,14,24
9.3,0,1,4.47,5,19,17
9.3,0,1,3.6,7,23,23
20.1,1,1,7.52,4,8,21
4.9,0,1,1.12,4,16,21
29.87,1,1,10.09,2,17,11
9.3,0,2,2.77,6,14,22
8.9,0,1,3.3,6,3,15
8.9,0,1,2.86,7,5,23
7.7,0,1,2.56,2,17,18
4.5,0,1,0.97,7,7,23
13.3,1,1,3.1,4,14,14
12.1,1,1,4.61,5,20,24
7.3,0,2,1.92,1,18,19
4.9,0,1,1.28,3,7,13
6.1,0,2,3.05,5,1,24
4.5,0,1,1.08,3,17,13
8.1,0,1,2.81,6,7,15
5.3,0,2,1.33,6,13,22
12.5,1,1,5.3,1,21,12
5.3,0,1,1.74,3,12,13
4.9,0,1,1.58,1,11,19
7.3,0,1,3.42,5,23,24
7.3,0,2,1.71,5,15,17
3.7,0,1,1.27,5,18,24
24.5,1,1,11.93,2,22,18
12.9,1,1,4.19,5,1,17
4.1,0,2,0.57,1,14,12
6.1,0,1,1.48,3,17,20
6.9,0,1,1.95,7,15,16
7.7,0,1,2.48,5,22,17
8.1,0,1,1.8,4,8,14
6.9,0,1,1.31,1,12,12
4.9,0,1,1.55,2,1,25
2.9,0,1,0.15,4,20,21
6.5,0,1,2.9,6,23,22
12.1,1,1,4.07,5,14,17
8.5,0,3,2.49,2,0,25
4.5,0,1,1.09,6,17,15
6.9,0,2,2.27,1,7,19
31.7,1,2,16.13,4,2,21
5.3,0,1,1.52,1,8,12
5.7,0,1,0.94,5,13,17
6.5,0,1,2.47,4,14,14
28.5,1,3,5.03,7,21,16
6.9,0,5,1.13,6,15,22
4.9,0,2,1.43,5,18,24
6.5,0,1,1.28,1,9,12
46.0,1,1,2.28,6,1,22
6.9,0,1,1.97,5,4,24
19.3,1,1,8.67,3,16,20
16.5,1,3,7.54,2,11,18
6.1,0,1,1.59,1,21,12
16.5,1,1,6.82,5,21,24
6.1,0,2,1.29,6,11,22
9.3,0,1,3.49,3,20,20
17.3,1,1,9.13,6,2,22
15.3,1,1,6.65,1,3,12
11.7,1,1,4.27,2,11,11
14.9,1,1,9.57,7,5,16
8.1,0,1,2.56,4,20,14
10.5,1,1,4.49,7,0,16
6.5,0,2,2.52,3,19,20
7.7,0,1,3.1,4,16,21
10.1,1,1,2.45,1,12,19
12.5,1,4,0.03,1,13,12
7.7,0,1,2.46,5,20,24
10.9,1,1,3.32,7,20,16
13.7,1,2,6.36,2,8,18
3.7,0,1,0.85,5,23,24
6.9,0,1,2.12,3,22,13
5.3,0,1,1.67,6,15,22
5.3,0,1,0.95,2,17,11
5.7,0,1,2.06,4,23,14
5.7,0,1,1.77,6,10,22
10.1,1,4,2.98,1,9,19
9.3,0,1,3.36,4,8,21
8.9,0,1,4.01,4,0,14
6.9,0,2,1.52,2,3,25
16.5,1,2,7.62,6,2,15
14.5,1,1,6.89,2,19,11
4.9,0,1,1.09,7,11,23
3.7,0,1,1.03,7,15,16
8.9,0,1,2.8,4,19,14
6.1,0,5,2.24,3,20,20
8.5,0,1,2.47,5,19,17
6.9,0,1,1.06,4,17,21
6.1,0,1,2.36,4,1,21
7.3,0,2,1.88,4,13,14
11.3,1,1,4.29,3,23,13
8.5,0,1,2.16,7,6,23
8.1,0,3,1.3,7,18,23
4.9,0,1,1.02,4,8,14
7.3,0,5,0.19,6,13,22
4.1,0,1,0.72,1,20,19
7.3,0,1,2.4,3,12,20
8.1,0,1,4.9,4,20,14
4.9,0,1,0.85,6,10,22
17.7,1,1,7.88,4,18,14
6.9,0,1,2.78,1,17,12
11.3,1,1,4.48,4,19,21
4.5,0,2,0.96,3,13,20
7.7,0,1,3.36,4,23,14
12.1,1,4,2.65,6,18,15
8.5,0,1,3.77,6,23,22
8.9,0,1,1.86,7,18,23
12.1,1,1,3.59,1,13,12
19.3,1,1,6.97,5,6,17
8.9,0,2,2.38,7,0,23
10.5,1,2,3.48,2,11,18
16.5,1,1,8.73,2,23,11
11.7,1,1,4.68,7,22,23
9.3,0,1,2.21,7,18,16
23.3,1,2,12.37,5,6,24
5.7,0,1,1.71,7,5,16
4.5,0,2,0.77,2,22,11
29.87,1,1,9.61,2,10,18
5.7,0,2,1.63,7,21,23
6.5,0,1,1.79,1,13,19
4.5,0,1,1.36,7,6,16
14.1,1,1,4.78,7,7,23
17.3,1,1,4.98,5,18,17
8.1,0,1,3.44,6,16,15
5.3,0,1,0.81,1,14,12
10.9,1,1,5.14,7,4,16
8.9,0,1,2.8,7,10,16
6.9,0,1,1.38,2,1,18
7.7,0,2,2.44,6,21,15
10.1,1,1,3.82,7,15,23
4.5,0,1,2.22,2,7,11
30.27,1,1,12.01,4,19,21
10.1,1,1,3.87,4,4,14
4.5,0,1,0.77,2,12,11
40.9,1,1,17.99,5,21,24
5.3,0,1,1.3,1,13,19
14.5,1,2,4.57,6,11,15
16.1,1,1,9.09,7,5,16
5.3,0,1,11.78,3,12,13
10.1,1,1,2.26,7,9,23
11.3,1,1,3.31,6,16,22
3.3,0,1,0.49,3,20,20
9.3,0,1,3.04,7,9,23
5.3,0,1,1.86,3,11,20
12.1,1,1,1.97,7,19,16
6.1,0,1,2.08,2,20,11
6.9,0,1,1.51,5,10,24
48.67,1,1,19.36,6,22,15
10.9,1,1,4.58,4,8,21
17.3,1,2,5.96,3,10,13
5.7,0,1,1.3,3,17,20
4.1,0,1,0.81,6,9,22
10.5,1,3,2.88,3,9,20
9.7,0,1,2.71,6,10,15
3.7,0,2,0.58,2,14,11
15.7,1,1,6.12,4,17,14
3.7,0,2,0.77,4,19,21
3.7,0,1,1.12,5,12,17
4.9,0,1,1.0,3,9,20
8.9,0,5,3.09,4,17,14
8.9,0,2,2.35,6,17,22
6.1,0,1,1.07,4,14,14
8.1,0,1,2.68,7,17,23
8.5,0,1,2.21,7,14,16
28.5,1,1,10.16,2,11,11
9.3,0,2,2.31,2,3,25
4.9,0,1,0.4,6,15,15
5.7,0,3,2.22,2,2,18
8.5,0,1,4.5,7,21,23
4.5,0,1,1.14,3,7,13
5.7,0,2,0.63,4,14,14
4.5,0,4,1.12,5,13,17
6.1,0,1,1.22,5,2,17
18.5,1,1,7.61,5,21,24
5.7,0,2,1.42,6,2,22
7.3,0,1,2.34,2,16,18
7.3,0,2,2.99,4,20,14
4.5,0,1,0.98,1,18,12
9.7,0,1,4.11,2,15,18
7.3,0,1,3.36,6,6,22
29.87,1,1,10.02,4,6,21
6.1,0,1,2.65,7,0,16
8.9,0,1,3.65,7,17,16
8.1,0,1,2.85,3,11,20
12.9,1,3,4.8,2,2,18
7.3,0,1,2.56,1,8,19
9.7,0,2,3.19,7,13,16
4.9,0,1,1.23,7,20,23
28.67,1,2,8.24,5,14,17
10.9,1,1,4.96,2,11,18
8.9,0,1,2.18,3,9,13
14.5,1,3,5.23,5,9,17
5.3,0,1,1.18,2,15,18
